#
#   VizieR Astronomical Server vizier.u-strasbg.fr
#    Date: 2018-12-05T08:37:38 [V1.99+ (14-Oct-2013)]
#   In case of problem, please report to:	cds-question@unistra.fr
#
#
#Coosys	J2000:	eq_FK5 J2000
#INFO	votable-version=1.99+ (14-Oct-2013)
#INFO	-ref=VIZ5c0785e20a08
#INFO	-out.max=9999
#INFO	queryParameters=30
#-oc.form=dec
#-out.max=9999
#-out.add=_RAJ,_DEJ
#-nav=cat:J/ApJ/839/92&tab:{J/ApJ/839/92/table1}&key:source=J/ApJ/839/92/table1&HTTPPRM:&
#-c.eq=J2000
#-c.r=  2
#-c.u=arcmin
#-c.geom=r
#-source=J/ApJ/839/92/table1
#-order=I
#-out=EPIC
#-out=RAJ2000
#-out=DEJ2000
#-out=Ksmag
#-out=V-Ks
#-out=PPer
#-out=SPer
#-out=LC
#-out=S/M
#-out=DD
#-out=DDmov
#-out=Shch
#-out=Beat
#-out=CPeak
#-out=Close
#-out=Res
#-out=RV
#-out=C
#-out=Simbad
#Simbad=Simbad
#

#RESOURCE=yCat_18390092
#Name: J/ApJ/839/92
#Title: Praesepe members with K2 light curve data (Rebull+, 2017)
#Table	J_ApJ_839_92_table1:
#Name: J/ApJ/839/92/table1
#Title: Periods and supporting data for Praesepe members with K2 light curves
#Column	_RAJ2000	(F11.7)	Right ascension (FK5, Equinox=J2000.0) (computed by VizieR, not part of the original data. The format may include more digits than the original data because of internal accuracy requirements in VizieR and across other CDS services)	[ucd=pos.eq.ra]
#Column	_DEJ2000	(F11.7)	Declination (FK5, Equinox=J2000.0) (computed by VizieR, not part of the original data. The format may include more digits than the original data because of internal accuracy requirements in VizieR and across other CDS services)	[ucd=pos.eq.dec]
#Column	EPIC	(I9)	Ecliptic Plane Input Catalog identifier	[ucd=meta.id;meta.main]
#Column	RAJ2000	(A11)	Hour of Right Ascension (J2000)	[ucd=pos.eq.ra;meta.main]
#Column	DEJ2000	(A11)	Degree of Declination (J2000)	[ucd=pos.eq.dec;meta.main]
#Column	Ksmag	(F5.2)	[6/15.4]? Apparent Ks band Vega magnitude (1)	[ucd=phot.mag;em.IR.K]
#Column	V-Ks	(F5.2)	[0.3/7.8]? The (V-Ks) color index (2)	[ucd=phot.color;em.opt.V;em.IR.K]
#Column	PPer	(F7.4)	[0.04/34.3]? Primary period taken to be the rotation period	[ucd=time.period]
#Column	SPer	(F7.4)	[0.04/24.6]? Secondary period	[ucd=time.period]
#Column	LC	(F6.3)	[0/0.3]? LC used as best (4)	[ucd=time.period]
#Column	S/M	(a9)	Single or multi-period star indicator (5)	[ucd=meta.note]
#Column	DD	(A3)	Double-dip LC indicator (163 "yes")	[ucd=meta.code]
#Column	DDmov	(A3)	Moving double-dip LC indicator (121 "yes")	[ucd=meta.code]
#Column	Shch	(A3)	Shape changer indicator (297 "yes")	[ucd=meta.code]
#Column	Beat	(A3)	Full LC has beating visible indicator (77 "yes") (6)	[ucd=meta.code]
#Column	CPeak	(A3)	Complex, structured peak and/or wide peak indicator (68 "yes") (6)	[ucd=meta.code]
#Column	Close	(A3)	Resolved close periods indicator (68 "yes") (6)	[ucd=meta.code]
#Column	Res	(A3)	Resolved distant periods indicator (71 "yes") (6)	[ucd=meta.code]
#Column	RV	(I3)	Display the new Keck radial velocity measured for this star (table 12) [NULL integer written as an empty string]	[ucd=meta.ref.url]
#Column	C	(I3)	Link to other data from this paper (tables 4-6, 9-11) for this star [NULL integer written as an empty string]	[ucd=meta.ref.url]
#Column	Simbad	(a6)	Simbad column added by the CDS	[ucd=meta.ref.url]
deg	deg	 	"h:m:s"	"d:m:s"	mag	mag	d	d	d
_RAJ2000	_DEJ2000	EPIC	RAJ2000	DEJ2000	Ksmag	V-Ks	PPer	SPer	LC	S/M	DD	DDmov	Shch	Beat	CPeak	Close	Res	RV	C	Simbad
129.7621250	+19.5325833	211953944	08 39 02.91	+19 31 57.3	11.96	 5.07	 1.9628	10.0905	 0.025	multi    	no 	no 	no 	yes	no 	no 	yes	  0	  0	Simbad
129.7628333	+19.4043056	211945329	08 39 03.08	+19 24 15.5	13.41	 5.32	       	       	      	         	no 	no 	no 	no 	no 	no 	no 	  0	  0	Simbad
129.7633750	+20.0437778	211986948	08 39 03.21	+20 02 37.6	11.05	 3.39	13.5573	       	 0.022	single   	yes	yes	yes	no 	no 	no 	no 	  0	  0	Simbad
129.7649583	+19.9997500	211984243	08 39 03.59	+19 59 59.1	 7.77	 0.54	       	       	      	         	no 	no 	no 	no 	no 	no 	no 	  0	  0	Simbad
129.7660833	+20.7632222	212030517	08 39 03.86	+20 45 47.6	11.72	 4.24	       	       	      	timescale	no 	no 	no 	no 	no 	no 	no 	  0	  1	Simbad
129.7664167	+20.5673056	212018862	08 39 03.94	+20 34 02.3	12.28	 4.63	 3.6779	       	 0.014	single   	no 	no 	no 	no 	no 	no 	no 	  0	  0	Simbad
129.7670833	+19.5226667	211953336	08 39 04.10	+19 31 21.6	10.86	 2.88	12.6313	       	 0.005	single   	yes	yes	yes	no 	no 	no 	no 	  0	  0	Simbad
129.7712917	+19.7573056	211968779	08 39 05.11	+19 45 26.3	13.16	 5.25	17.9581	       	 0.065	single   	no 	no 	no 	no 	no 	no 	no 	  0	  0	Simbad
129.7717917	+20.1171667	211991571	08 39 05.23	+20 07 01.8	 8.41	 0.98	 0.7856	       	 0.001	single   	no 	no 	no 	no 	no 	no 	no 	  0	  1	Simbad
129.7771667	+17.0168056	211778856	08 39 06.52	+17 01 00.5	12.68	 5.36	 1.6925	 4.2903	 0.008	multi    	no 	no 	no 	no 	no 	no 	yes	  0	  0	Simbad
129.7786250	+20.3483889	212005623	08 39 06.87	+20 20 54.2	11.91	 4.29	       	       	      	timescale	no 	no 	no 	no 	no 	no 	no 	  0	  1	Simbad
129.7789583	+19.7855556	211970613	08 39 06.95	+19 47 08.0	14.14	 6.08	 1.0071	       	 0.103	single   	no 	no 	no 	no 	no 	no 	no 	  0	  0	Simbad
129.7878750	+19.5924167	211957791	08 39 09.09	+19 35 32.7	 7.88	 0.62	 0.0587	 0.0644	 0.009	multi    	no 	no 	no 	no 	no 	yes	no 	  0	  0	Simbad
129.7895417	+21.4099722	212067464	08 39 09.49	+21 24 35.9	 9.34	 1.38	 7.1176	 4.8558	 0.001	multi    	no 	no 	yes	no 	yes	yes	no 	  0	  0	Simbad
129.7910417	+19.7830000	211970427	08 39 09.85	+19 46 58.8	11.35	 4.68	 4.3794	 2.0661	 0.011	multi    	no 	no 	no 	no 	no 	no 	yes	  0	  0	Simbad
129.7923333	+20.4083889	212009294	08 39 10.16	+20 24 30.2	11.00	 3.19	13.7765	       	 0.016	single   	no 	no 	no 	no 	no 	no 	no 	  0	  0	Simbad
129.8007083	+19.1156111	211926132	08 39 12.17	+19 06 56.2	 9.26	 1.32	 5.8684	 5.3634	 0.017	multi    	no 	no 	yes	yes	yes	yes	no 	  0	  0	Simbad
129.8023750	+21.5991667	212077781	08 39 12.57	+21 35 57.0	14.00	 5.41	 1.4692	       	 0.025	single   	no 	no 	no 	no 	no 	no 	no 	  0	  0	Simbad
129.8029583	+19.5046667	211952098	08 39 12.71	+19 30 16.8	14.34	 6.78	 1.4775	       	 0.025	single   	no 	no 	no 	no 	no 	no 	no 	  0	  0	Simbad
129.8105000	+20.0220000	211985566	08 39 14.52	+20 01 19.2	11.72	 4.22	17.4255	       	 0.045	single   	no 	no 	no 	no 	no 	no 	no 	  0	  0	Simbad
129.8125000	+20.2107778	211997380	08 39 15.00	+20 12 38.8	 9.65	 1.66	 8.1225	       	 0.010	single   	no 	no 	yes	no 	no 	no 	no 	  0	  0	Simbad
129.8136250	+19.2865000	211937468	08 39 15.27	+19 17 11.4	12.21	 4.52	17.6353	       	 0.009	single   	no 	no 	yes	no 	no 	no 	no 	  0	  0	Simbad
129.8140833	+19.3245556	211939989	08 39 15.38	+19 19 28.4	13.99	 5.56	 0.9182	       	 0.025	single   	no 	no 	no 	no 	no 	no 	no 	  0	  0	Simbad
129.8154167	+19.3340000	211940576	08 39 15.70	+19 20 02.4	14.18	 5.60	 1.8481	       	 0.025	single   	no 	no 	no 	no 	no 	no 	no 	  0	  0	Simbad
129.8157917	+20.0705556	211988628	08 39 15.79	+20 04 14.0	10.87	 4.12	 7.9644	       	 0.012	single   	no 	no 	no 	no 	no 	no 	no 	  0	  1	Simbad
129.8193750	+17.4628889	211810283	08 39 16.65	+17 27 46.4	 9.97	 1.72	 8.9809	       	 0.019	single   	yes	yes	yes	no 	no 	no 	no 	  0	  0	Simbad
129.8199167	+19.7951944	211971189	08 39 16.78	+19 47 42.7	12.08	 4.39	19.5847	       	 0.024	single   	yes	yes	yes	no 	no 	no 	no 	  0	  0	Simbad
129.8251667	+20.7392500	212029094	08 39 18.04	+20 44 21.3	12.06	 4.07	20.0160	       	 0.025	single   	no 	no 	yes	no 	no 	no 	no 	  0	  0	Simbad
129.8270833	+19.3789444	211943617	08 39 18.50	+19 22 44.2	14.01	 6.01	 0.5535	       	 0.037	single   	no 	no 	no 	no 	no 	no 	no 	  0	  0	Simbad
129.8285833	+20.4644444	212012721	08 39 18.86	+20 27 52.0	12.23	 4.19	21.9089	       	 0.006	single   	no 	no 	yes	no 	no 	no 	no 	  0	  0	Simbad
129.8287083	+18.8101389	211905618	08 39 18.89	+18 48 36.5	12.79	 5.36	16.3635	       	 0.023	single   	no 	no 	no 	no 	no 	no 	no 	  0	  0	Simbad
129.8306667	+18.6395556	211894087	08 39 19.36	+18 38 22.4	14.53	 6.43	 1.1608	       	 0.048	single   	no 	no 	no 	no 	no 	no 	no 	  0	  0	Simbad
129.8316667	+20.2918056	212002298	08 39 19.60	+20 17 30.5	13.16	 6.26	       	       	      	         	no 	no 	no 	no 	no 	no 	no 	  0	  0	Simbad
129.8387917	+22.0890833	212103507	08 39 21.31	+22 05 20.7	13.06	 5.05	       	       	      	timescale	no 	no 	no 	no 	no 	no 	no 	  0	  1	Simbad
129.8397500	+20.7581667	212030244	08 39 21.54	+20 45 29.4	10.03	 1.88	 9.2312	       	 0.018	single   	yes	yes	yes	no 	no 	no 	no 	  0	  0	Simbad
129.8410417	+19.8611944	211975426	08 39 21.85	+19 51 40.3	10.37	 2.18	12.5389	       	 0.012	single   	yes	yes	yes	no 	no 	no 	no 	  0	  0	Simbad
129.8422917	+20.7995278	212032714	08 39 22.15	+20 47 58.3	13.36	 5.62	 0.4249	 0.5491	 0.026	multi    	no 	no 	no 	no 	no 	yes	no 	  0	  0	Simbad
129.8435000	+20.0819722	211989299	08 39 22.44	+20 04 55.1	12.51	 4.63	12.7906	       	 0.007	single   	no 	no 	yes	no 	no 	no 	no 	  0	  0	Simbad
129.8477917	+18.6664722	211895899	08 39 23.47	+18 39 59.3	11.86	 4.43	20.5367	       	 0.010	single   	no 	no 	yes	no 	no 	no 	no 	  0	  0	Simbad
129.8540417	+19.4593333	211949097	08 39 24.97	+19 27 33.6	 9.00	 1.48	 3.9402	 4.2608	 0.009	multi    	no 	no 	yes	yes	yes	yes	no 	  0	  1	Simbad
129.8589167	+18.8047222	211905265	08 39 26.14	+18 48 17.0	14.02	 5.74	 0.8072	       	 0.031	single   	yes	no 	no 	no 	no 	no 	no 	  0	  0	Simbad
129.8611250	+20.4311944	212010627	08 39 26.67	+20 25 52.3	12.66	 4.91	 4.7204	       	 0.007	single   	no 	no 	no 	no 	no 	no 	no 	  0	  0	Simbad
129.8636250	+20.7330833	212028729	08 39 27.27	+20 43 59.1	14.51	 6.10	 0.5091	       	 0.041	single   	no 	no 	no 	no 	no 	no 	no 	  0	  0	Simbad
129.8690833	+19.4736389	211950081	08 39 28.58	+19 28 25.1	 9.53	 2.08	10.1754	       	 0.007	multi    	yes	yes	yes	no 	no 	no 	no 	  0	  1	Simbad
129.8725000	+19.7865833	211970678	08 39 29.40	+19 47 11.7	10.06	 2.56	13.7124	       	 0.007	multi    	yes	yes	yes	yes	yes	no 	no 	  0	  0	Simbad
129.8767500	+20.0690278	211988531	08 39 30.42	+20 04 08.5	 8.81	 1.50	 7.2198	       	 0.013	single   	yes	yes	yes	no 	no 	no 	no 	  0	  0	Simbad
129.8777083	+17.9809167	211847321	08 39 30.65	+17 58 51.3	13.51	 5.33	 0.5571	       	 0.015	single   	no 	no 	no 	no 	no 	no 	no 	  0	  0	Simbad
129.8779583	+18.9481389	211914889	08 39 30.71	+18 56 53.3	13.84	 5.42	 1.0397	       	 0.021	single   	no 	no 	no 	no 	no 	no 	no 	  0	  0	Simbad
129.8789167	+19.9671944	211982230	08 39 30.94	+19 58 01.9	12.69	 5.42	 1.1772	 1.0962	 0.020	multi    	no 	no 	no 	yes	no 	yes	no 	  0	  0	Simbad
129.8822917	+19.4048889	211945362	08 39 31.75	+19 24 17.6	12.73	 5.04	 9.1621	       	 0.044	single   	yes	no 	no 	no 	no 	no 	no 	  0	  0	Simbad
129.8834583	+20.6556389	212024154	08 39 32.03	+20 39 20.3	 9.77	 2.25	10.5626	       	 0.011	single   	yes	yes	yes	no 	no 	no 	no 	  0	  0	Simbad
129.8944167	+19.8000556	211971468	08 39 34.66	+19 48 00.2	12.38	 5.65	 3.8734	       	 0.011	single   	no 	no 	no 	no 	no 	no 	no 	  0	  0	Simbad
129.8980417	+18.8768889	211910082	08 39 35.53	+18 52 36.8	 9.33	 1.40	 6.6839	       	 0.025	single   	no 	no 	yes	no 	no 	no 	no 	  0	  0	Simbad
129.8987083	+21.7392222	212085291	08 39 35.69	+21 44 21.2	14.66	 5.76	 0.6852	       	 0.063	single   	no 	no 	no 	no 	no 	no 	no 	  0	  0	Simbad
129.8993750	+23.0947778	212152808	08 39 35.85	+23 05 41.2	13.30	 5.51	 1.7289	       	 0.028	single   	no 	no 	no 	no 	no 	no 	no 	  0	  0	Simbad
129.9006667	+18.6802500	211896805	08 39 36.16	+18 40 48.9	13.89	 5.98	 0.9645	       	 0.099	single   	no 	no 	no 	no 	no 	no 	no 	  0	  0	Simbad
129.9017917	+19.2605000	211935711	08 39 36.43	+19 15 37.8	11.01	 3.27	       	       	      	timescale	no 	no 	no 	no 	no 	no 	no 	  0	  1	Simbad
129.9018750	+19.4855278	211950844	08 39 36.45	+19 29 07.9	11.39	 3.75	16.1866	       	 0.011	single   	no 	no 	no 	no 	no 	no 	no 	  0	  0	Simbad
129.9042917	+17.7888333	211833336	08 39 37.03	+17 47 19.8	11.60	 3.90	16.8567	       	 0.010	single   	yes	yes	yes	no 	no 	no 	no 	  0	  0	Simbad
129.9047500	+19.8160833	211972478	08 39 37.14	+19 48 57.9	11.39	 3.76	16.0335	       	 0.017	single   	yes	no 	no 	no 	no 	no 	no 	  0	  0	Simbad
129.9098333	+19.4408333	211947849	08 39 38.36	+19 26 27.0	10.29	 2.33	11.3283	       	 0.008	single   	no 	no 	yes	no 	no 	no 	no 	  0	  0	Simbad
129.9152083	+19.1156111	211926133	08 39 39.65	+19 06 56.2	14.03	 5.86	 1.5551	       	 0.036	single   	no 	no 	no 	no 	no 	no 	no 	  0	  0	Simbad
129.9169583	+18.8470000	211908085	08 39 40.07	+18 50 49.2	14.02	 5.77	 1.6194	       	 0.028	single   	no 	no 	no 	no 	no 	no 	no 	  0	  0	Simbad
129.9187500	+19.3149722	211939364	08 39 40.50	+19 18 53.9	13.23	 5.18	       	       	      	         	no 	no 	no 	no 	no 	no 	no 	  0	  0	Simbad
129.9191250	+18.6163056	211892510	08 39 40.59	+18 36 58.7	13.00	 5.54	 1.4160	 0.4121	 0.024	multi    	no 	no 	no 	no 	no 	no 	yes	  0	  0	Simbad
129.9209583	+19.9913333	211983725	08 39 41.03	+19 59 28.8	11.32	 4.03	 4.1651	       	 0.023	single   	yes	no 	no 	no 	no 	no 	no 	  0	  1	Simbad
129.9235833	+19.4834444	211950716	08 39 41.66	+19 29 00.4	14.17	 6.80	       	       	      	timescale	no 	no 	no 	no 	no 	no 	no 	  0	  1	Simbad
129.9239583	+20.0282500	211985987	08 39 41.75	+20 01 41.7	11.76	 3.65	       	       	      	         	no 	no 	no 	no 	no 	no 	no 	  0	  0	Simbad
129.9251250	+20.2958333	212002525	08 39 42.03	+20 17 45.0	13.14	 5.26	12.5489	       	 0.081	single   	no 	no 	no 	no 	no 	no 	no 	  0	  1	Simbad
129.9272917	+19.3080000	211938911	08 39 42.55	+19 18 28.8	12.70	 5.35	 1.3400	       	 0.007	single   	no 	no 	no 	no 	no 	no 	no 	  0	  0	Simbad
129.9316667	+20.4943056	212014467	08 39 43.60	+20 29 39.5	12.75	 5.24	21.8779	       	 0.049	single   	no 	no 	no 	no 	no 	no 	no 	  0	  0	Simbad
129.9361250	+19.2752222	211936696	08 39 44.67	+19 16 30.8	 7.09	 0.58	       	       	      	         	no 	no 	no 	no 	no 	no 	no 	  0	  0	Simbad
129.9383750	+20.1242778	211992053	08 39 45.21	+20 07 27.4	12.30	 5.19	 5.0754	 1.8247	 0.022	multi    	no 	no 	no 	yes	no 	no 	yes	  0	  0	Simbad
129.9405000	+18.9761111	211916718	08 39 45.72	+18 58 34.0	12.56	 4.86	15.4504	       	 0.064	single   	no 	no 	yes	no 	no 	no 	no 	  0	  0	Simbad
129.9406250	+19.3669722	211942823	08 39 45.75	+19 22 01.1	 9.26	 1.41	 5.7940	 6.3943	 0.016	multi    	no 	no 	yes	yes	yes	no 	no 	  0	  0	Simbad
129.9440417	+19.2177500	211932810	08 39 46.57	+19 13 03.9	11.51	 3.77	16.1411	       	 0.014	single   	no 	no 	yes	no 	no 	no 	no 	  0	  0	Simbad
129.9460833	+19.8276111	211973205	08 39 47.06	+19 49 39.4	10.44	 2.29	10.5084	       	 0.010	multi    	no 	no 	yes	yes	yes	no 	no 	  0	  0	Simbad
129.9617917	+19.5505556	211955036	08 39 50.83	+19 33 02.0	10.00	 1.80	       	       	      	         	no 	no 	no 	no 	no 	no 	no 	  0	  0	Simbad
129.9637083	+20.5805278	212019656	08 39 51.29	+20 34 49.9	11.59	 4.64	 1.8362	       	 0.042	single   	no 	no 	no 	no 	no 	no 	no 	  0	  0	Simbad
129.9680417	+19.3126389	211939206	08 39 52.33	+19 18 45.5	 9.01	 1.24	 3.1433	       	 0.008	multi    	no 	no 	no 	yes	yes	no 	no 	  0	  0	Simbad
129.9693333	+20.5128889	212015538	08 39 52.64	+20 30 46.4	12.52	 5.02	 0.9029	       	 0.029	single   	no 	no 	no 	no 	no 	no 	no 	  0	  0	Simbad
129.9698333	+20.0181111	211985346	08 39 52.76	+20 01 05.2	12.66	 5.02	 9.0546	       	 0.044	single   	no 	no 	no 	no 	no 	no 	no 	  0	  0	Simbad
129.9715000	+19.4010278	211945119	08 39 53.16	+19 24 03.7	13.01	 5.02	13.9819	       	 0.017	single   	no 	no 	yes	no 	no 	no 	no 	  0	  0	Simbad
129.9763750	+20.5601944	212018408	08 39 54.33	+20 33 36.7	 8.38	 0.98	 1.5882	 1.7784	 0.001	multi    	no 	no 	no 	no 	no 	yes	no 	  0	  0	Simbad
129.9767083	+19.4603056	211949163	08 39 54.41	+19 27 37.1	13.36	 5.31	 1.2713	       	 0.041	single   	no 	no 	no 	no 	no 	no 	no 	  0	  0	Simbad
129.9794167	+20.0650000	211988287	08 39 55.06	+20 03 54.0	 8.96	 1.15	 3.2908	 3.6513	 0.003	multi    	no 	no 	no 	yes	yes	yes	no 	  0	  0	Simbad
129.9859583	+17.1759444	211790121	08 39 56.63	+17 10 33.4	14.84	 6.69	 0.6376	       	 0.055	single   	no 	no 	no 	no 	no 	no 	no 	  0	  0	Simbad
129.9914583	+18.6858056	211897200	08 39 57.95	+18 41 08.9	14.63	 5.84	 0.6558	       	 0.051	single   	no 	no 	no 	no 	no 	no 	no 	  0	  0	Simbad
129.9919167	+19.2016389	211931736	08 39 58.06	+19 12 05.9	 8.48	 1.01	10.2845	14.9918	 0.001	multi    	no 	no 	no 	yes	no 	no 	yes	  0	  1	Simbad
129.9932083	+20.1582222	211994121	08 39 58.37	+20 09 29.6	 8.10	 0.88	 0.8876	 0.2712	 0.002	multi    	no 	no 	no 	yes	no 	yes	no 	  0	  0	Simbad
129.9942500	+16.2961944	211727975	08 39 58.62	+16 17 46.3	14.18	 5.59	 0.9136	       	 0.040	single   	no 	no 	no 	no 	no 	no 	no 	  0	  0	Simbad
129.9961667	+20.0314444	211986176	08 39 59.08	+20 01 53.2	 8.21	 1.02	 0.6848	       	 0.001	single   	no 	no 	no 	no 	no 	no 	no 	  0	  0	Simbad
129.9992500	+19.5667222	211956096	08 39 59.82	+19 34 00.2	 9.48	 2.43	11.5009	       	 0.006	single   	yes	yes	yes	no 	no 	no 	no 	  0	  1	Simbad
129.9999167	+19.5778889	211956852	08 39 59.98	+19 34 40.4	10.55	 2.27	10.7508	       	 0.020	single   	yes	yes	yes	no 	no 	no 	no 	  0	  0	Simbad
130.0002500	+17.3683056	211803674	08 40 00.06	+17 22 05.9	14.06	 5.71	 1.1923	       	 0.028	single   	no 	no 	no 	no 	no 	no 	no 	  0	  0	Simbad
130.0025833	+19.8065278	211971871	08 40 00.62	+19 48 23.5	 9.08	 1.22	 2.9618	       	 0.017	multi    	no 	no 	yes	yes	no 	no 	no 	  0	  0	Simbad
130.0029583	+19.3096389	211939015	08 40 00.71	+19 18 34.7	10.92	 3.49	14.2415	 3.0861	 0.012	multi    	no 	no 	no 	no 	no 	no 	yes	  0	  0	Simbad
130.0053750	+20.1356111	211992776	08 40 01.29	+20 08 08.2	 8.62	 1.05	 1.1779	 1.2021	 0.001	multi    	no 	no 	no 	yes	yes	no 	no 	  0	  0	Simbad
130.0055833	+20.3729167	212007145	08 40 01.34	+20 22 22.5	14.21	 5.65	 0.8702	       	 0.051	single   	no 	no 	no 	no 	no 	no 	no 	  0	  0	Simbad
130.0070833	+18.9998333	211918335	08 40 01.70	+18 59 59.4	 8.70	 1.28	       	       	      	         	no 	no 	no 	no 	no 	no 	no 	  0	  3	Simbad
130.0092500	+18.9491389	211914960	08 40 02.22	+18 56 56.9	11.16	 4.33	       	       	      	timescale	no 	no 	no 	no 	no 	no 	no 	  0	  1	Simbad
130.0103750	+19.2776944	211936878	08 40 02.49	+19 16 39.7	13.23	 4.94	16.9511	       	 0.014	single   	no 	no 	yes	no 	no 	no 	no 	  0	  0	Simbad
130.0145833	+23.2881389	212161536	08 40 03.50	+23 17 17.3	13.41	 5.56	       	       	      	         	no 	no 	no 	no 	no 	no 	no 	  0	  0	Simbad
130.0152917	+19.9165278	211978983	08 40 03.67	+19 54 59.5	12.35	 5.29	 1.3743	       	 0.018	single   	no 	no 	no 	no 	no 	no 	no 	  0	  0	Simbad
130.0162917	+18.9326111	211913907	08 40 03.91	+18 55 57.4	14.17	 5.85	 0.4181	       	 0.076	single   	no 	no 	no 	no 	no 	no 	no 	  0	  0	Simbad
130.0172917	+19.4139444	211945980	08 40 04.15	+19 24 50.2	12.97	 5.13	 2.6209	       	 0.067	single   	no 	no 	no 	no 	no 	no 	no 	  0	  0	Simbad
130.0172917	+19.7844444	211970520	08 40 04.15	+19 47 04.0	10.00	 2.05	10.4418	       	 0.022	single   	no 	no 	yes	no 	no 	no 	no 	  0	  0	Simbad
130.0237917	+19.0251667	211920022	08 40 05.71	+19 01 30.6	10.01	 2.61	 4.6753	       	 0.060	multi    	yes	yes	yes	yes	yes	no 	no 	  0	  1	Simbad
130.0262500	+19.4540556	211948738	08 40 06.30	+19 27 14.6	 8.87	 1.37	 5.9003	       	 0.000	multi    	no 	no 	no 	no 	yes	no 	no 	  0	  0	Simbad
130.0264583	+19.3073333	211938860	08 40 06.35	+19 18 26.4	 9.23	 1.74	 7.8007	       	 0.010	single   	yes	yes	yes	no 	no 	no 	no 	  0	  0	Simbad
130.0339583	+20.2184722	211997857	08 40 08.15	+20 13 06.5	13.81	 6.16	 0.8311	       	 0.030	single   	no 	no 	no 	no 	no 	no 	no 	  0	  0	Simbad
130.0403333	+19.6214167	211959779	08 40 09.68	+19 37 17.1	10.13	 1.83	 7.9621	       	 0.012	multi    	yes	yes	yes	yes	yes	no 	no 	  0	  0	Simbad
130.0417500	+20.4189444	212009944	08 40 10.02	+20 25 08.2	11.31	 4.18	19.1984	 4.4107	 0.014	multi    	no 	no 	no 	no 	no 	no 	yes	  0	  0	Simbad
130.0441667	+20.3473333	212005551	08 40 10.60	+20 20 50.4	14.41	 6.57	       	       	      	         	no 	no 	no 	no 	no 	no 	no 	  0	  0	Simbad
130.0452083	+18.9825000	211917139	08 40 10.85	+18 58 57.0	12.01	 4.71	 1.9666	       	 0.023	single   	no 	no 	no 	no 	no 	no 	no 	  0	  0	Simbad
130.0463333	+21.6431944	212080115	08 40 11.12	+21 38 35.5	14.79	 6.14	 0.4991	       	 0.078	single   	no 	no 	no 	no 	no 	no 	no 	  0	  0	Simbad
130.0477083	+20.0675556	211988451	08 40 11.45	+20 04 03.2	11.84	 5.17	 0.7984	 0.9807	 0.012	multi    	no 	no 	no 	yes	no 	yes	no 	  0	  0	Simbad
130.0544583	+19.7638333	211969170	08 40 13.07	+19 45 49.8	14.28	 5.71	 0.3516	       	 0.037	single   	no 	no 	no 	no 	no 	no 	no 	  0	  0	Simbad
130.0545833	+20.0578056	211987847	08 40 13.10	+20 03 28.1	12.25	 5.11	 0.8377	       	 0.023	single   	no 	no 	no 	no 	no 	no 	no 	  0	  0	Simbad
130.0560417	+19.7788056	211970147	08 40 13.45	+19 46 43.7	10.64	 2.51	11.6111	       	 0.024	single   	yes	no 	no 	no 	no 	no 	no 	  0	  1	Simbad
130.0574167	+19.7488611	211968228	08 40 13.78	+19 44 55.9	11.88	 4.15	       	       	      	timescale	no 	no 	no 	no 	no 	no 	no 	  0	  1	Simbad
130.0594167	+18.9587222	211915602	08 40 14.26	+18 57 31.4	10.82	 2.88	12.7269	       	 0.035	single   	no 	no 	yes	no 	no 	no 	no 	  0	  0	Simbad
130.0633333	+20.0872222	211989620	08 40 15.20	+20 05 14.0	12.69	 5.60	 0.8827	       	 0.016	single   	no 	no 	no 	no 	no 	no 	no 	  0	  0	Simbad
130.0639583	+19.9942778	211983916	08 40 15.35	+19 59 39.4	 8.04	 0.77	 0.6109	 0.2379	 0.001	multi    	no 	no 	no 	no 	no 	no 	yes	  0	  0	Simbad
130.0645833	+19.4586111	211949039	08 40 15.50	+19 27 31.0	10.69	 3.22	12.0433	       	 0.016	single   	yes	yes	yes	no 	no 	no 	no 	  0	  0	Simbad
130.0654583	+19.9150556	211978880	08 40 15.71	+19 54 54.2	10.01	 2.69	10.5060	       	 0.015	multi    	no 	no 	yes	yes	yes	no 	no 	  0	  0	Simbad
130.0704167	+20.7117222	212027446	08 40 16.90	+20 42 42.2	12.97	 5.09	 5.3117	       	 0.065	single   	no 	no 	no 	no 	no 	no 	no 	  0	  0	Simbad
130.0705833	+20.7001667	212026805	08 40 16.94	+20 42 00.6	14.26	 5.64	 0.6001	       	 0.043	single   	no 	no 	no 	no 	no 	no 	no 	  0	  0	Simbad
130.0710833	+18.6082778	211891961	08 40 17.06	+18 36 29.8	13.35	 5.31	 1.5866	       	 0.027	single   	no 	no 	no 	no 	no 	no 	no 	  0	  0	Simbad
130.0734167	+19.7875556	211970750	08 40 17.62	+19 47 15.2	 8.58	 1.36	 6.7540	       	 0.006	multi    	no 	no 	yes	no 	yes	no 	no 	  0	  0	Simbad
130.0788750	+20.1918056	211996186	08 40 18.93	+20 11 30.5	10.04	 2.93	12.0009	       	 0.014	multi    	no 	no 	yes	no 	yes	no 	no 	  0	  0	Simbad
130.0800417	+18.6340278	211893704	08 40 19.21	+18 38 02.5	14.30	 6.07	 0.7828	       	 0.070	single   	no 	no 	no 	no 	no 	no 	no 	  0	  0	Simbad
