#																			
#   VizieR Astronomical Server vizier.u-strasbg.fr																			
#    Date: 2018-11-19T09:56:28 [V1.99+ (14-Oct-2013)]																			
#   In case of problem, please report to:	cds-question@unistra.fr																		
#																			
#																			
#Coosys	J2000:	eq_FK5 J2000																	
#INFO	votable-version=1.99+ (14-Oct-2013)																		
#INFO	-ref=VIZ5bf2887115a2																		
#INFO	-out.max=9999																		
#INFO	queryParameters=11																		
#-oc.form=dec																			
#-out.max=9999																			
#-out.add=_RAJ,_DEJ																			
#-order=I																			
#-nav=cat:J/A+A/618/A93&tab:{J/A+A/618/A93/table1}&tab:{J/A+A/618/A93/members}&key:source=J/A+A/618/A93&HTTPPRM:&&-ref=VIZ5bf2887115a2&-out.max=9999&-out.form=HTML Table&-order=I&-oc.form=sexa&Cluster=NGC_2632&-meta.ucd=2&-meta=1&-meta.foot=1&-usenav=1&-bmark=POST&																			
#-c.eq=J2000																			
#-c.r=  2																			
#-c.u=arcmin																			
#-c.geom=r																			
#-source=J/A+A/618/A93																			
#Cluster=NGC_2632																			
#																			
129.9680670584	19.3126383691	129.9679027979	19.3125795165	6.61216743570426E+017	206.2611327055	32.2442034739	5.3988	-36.004	-13.669	238	10.111774	0.676996	1	NGC_2632         	129.9680670584	19.3126383691			
129.9020400649	19.5121264197	129.9018747211	19.5120720708	6.61270898815359E+017	206.0143881397	32.2555374465	5.4168	-36.197	-12.623	229	17.681662	-0.290409	1	NGC_2632         	129.9020400649	19.5121264197			
130.3351949359	19.6229029508	130.3350274444	19.6228473058	6.61251210685333E+017	206.0593368392	32.67673667	5.2896	-36.642	-12.924	414	15.040217	2.146178	1	NGC_2632         	130.3351949359	19.6229029508			
130.1089196344	19.6864763945	130.1087556342	19.686422855	6.61297493252924E+017	205.9009566698	32.4988580696	5.3116	-35.864	-12.435	224	9.272019	0.558545	1	NGC_2632         	130.1089196344	19.6864763945			
130.6885198801	18.860067837	130.6883526329	18.8600146721	6.60986331460669E+017	207.0472374393	32.7223704844	5.316	-36.759	-12.348	413	10.611017	0.879151	1	NGC_2632         	130.6885198801	18.860067837			
130.3330150849	19.6346408633	130.332847828	19.6345886499	6.61251966599577E+017	206.0454063305	32.6788777896	5.3582	-36.588	-12.127	394	13.161329	1.420624	1	NGC_2632         	130.3330150849	19.6346408633			
131.2745815795	19.2993162312	131.2744119174	19.2992616885	6.61117134688211E+017	206.7880608491	33.3950653075	5.3424	-37.191	-12.668	378	17.511324	2.917036	1	NGC_2632         	131.2745815795	19.2993162312			
130.5992766207	19.3867900466	130.5991067536	19.386736111	6.61229976367126E+017	206.4254076672	32.8281543444	5.5107	-37.216	-12.527	397	17.54304	3.006464	1	NGC_2632         	130.5992766208	19.3867900466			
130.5066656637	19.4461241469	130.5065036703	19.446071447	6.61233584139655E+017	206.3230725512	32.7669286152	5.1553	-35.478	-12.24	391	17.13185	2.833687	1	NGC_2632         	130.5066656637	19.4461241469			
129.8540737091	19.459345421	129.8539135884	19.4592894445	6.61268940310278E+017	206.054227106	32.1947551213	5.3374	-35.065	-13.001	211	10.327291	0.771757	1	NGC_2632         	129.8540737091	19.459345421			
130.2929524389	19.8186122023	130.2927862753	19.8185554681	6.6130288773182E+017	205.8247871166	32.7070423931	5.4362	-36.307	-13.177	317	11.31113	0.910652	1	NGC_2632         	130.2929524389	19.8186122023			
130.527072968	19.411257448	130.5269018473	19.4112046319	6.61233137463057E+017	206.3699080601	32.7728298713	5.401	-37.485	-12.267	436	7.911688	0.286192	1	NGC_2632         	130.527072968	19.411257448			
130.0403358697	19.6214166747	130.0401746649	19.6213609738	6.61295324291155E+017	205.9467460968	32.415722377	5.2452	-35.267	-12.937	228	11.802105	0.997243	1	NGC_2632         	130.0403358697	19.6214166747			
131.6622920175	19.6190980124	131.6621163251	19.6190445806	6.61105525392826E+017	206.5795418903	33.8486559896	5.3758	-38.437	-12.41	367	16.72721	2.795457	1	NGC_2632         	131.6622920175	19.6190980124			
130.3695181973	19.7467051552	130.3693541947	19.7466306089	6.6130144462281E+017	205.9345769668	32.7498666951	5.3973	-35.851	-17.314	387	10.780605	0.794159	0.2	NGC_2632         	130.3695181973	19.7467051552			
129.4880513034	19.4638603583	129.4878842873	19.4638056951	6.61277908202013E+017	205.906999811	31.8729659634	5.1709	-36.574	-12.696	199	16.586912	2.769302	1	NGC_2632         	129.4880513034	19.4638603584			
129.6561312096	19.2579866766	129.6559634694	19.257932233	6.61259525741992E+017	206.1996219328	31.949308539	5.4402	-36.779	-12.645	249	16.185865	2.73115	1	NGC_2632         	129.6561312096	19.2579866766			
130.5879519884	20.0557954421	130.5877762248	20.0557373301	6.61406546764571E+017	205.6728032658	33.0488963936	5.2795	-38.347	-13.497	427	17.212725	2.850984	0.9	NGC_2632         	130.5879519884	20.0557954421			
130.8980658451	20.1895841429	130.8978929174	20.189525764	6.61386244455691E+017	205.6409887996	33.3682401045	5.2692	-37.696	-13.559	518	10.004918	0.664437	1	NGC_2632         	130.8980658451	20.1895841429			
130.5693668336	20.092367388	130.5692048194	20.0923136634	6.61409609077801E+017	205.6246848746	33.0449897196	5.2813	-35.339	-12.478	386	13.699285	1.64769	1	NGC_2632         	130.5693668336	20.092367388			
130.0545797895	20.0578159102	130.0544115132	20.0577595721	6.61325187202017E+017	205.4665569373	32.5788138161	5.1867	-36.713	-13.085	256	16.09962	2.739047	1	NGC_2632         	130.0545797895	20.0578159102			
130.8134645078	20.065564337	130.8132919327	20.0655206185	6.61360268493495E+017	205.7481728477	33.2513496308	5.4037	-37.649	-10.154	438	13.130247	1.440974	0.3	NGC_2632         	130.8134645078	20.065564337			
131.1437150084	20.3415394201	131.1435439594	20.3414832714	6.61394525152692E+017	205.5630629859	33.6365188082	5.3018	-37.25	-13.041	422	17.048374	2.807761	1	NGC_2632         	131.1437150084	20.3415394201			
131.2029576555	20.2905598592	131.2027893619	20.2905032111	6.61391157898332E+017	205.6432479533	33.6716023548	5.3622	-36.662	-13.157	380	12.608421	1.257665	1	NGC_2632         	131.2029576555	20.2905598592			
130.3616485944	19.8768258352	130.3614841371	19.876772554	6.61397308291493E+017	205.7862458232	32.7877506604	5.0987	-35.921	-12.375	354	17.879969	3.132992	1	NGC_2632         	130.3616485944	19.8768258352			
130.6850643838	19.5799646787	130.6848943825	19.5799145837	6.6132995890743E+017	206.2430849637	32.9710687614	5.1361	-37.201	-11.635	250	9.578424	0.587917	0.9	NGC_2632         	130.6850643838	19.5799646787			
130.3073915782	19.9219965448	130.3072229752	19.921938816	6.61401358444641E+017	205.7149465183	32.7553616544	5.4956	-36.816	-13.408	320	8.276146	0.287999	1	NGC_2632         	130.3073915782	19.9219965448			
131.0967087706	20.232140252	131.0965356168	20.2320773091	6.61391982532063E+017	205.6687816391	33.5580358391	5.3473	-37.735	-14.619	383	17.376284	2.922731	0.9	NGC_2632         	131.0967087706	20.232140252			
130.3576799822	19.9435692142	130.3575160601	19.9435150676	6.61401122222444E+017	205.7101540367	32.807175914	5.2727	-35.789	-12.576	343	10.578912	0.758055	1	NGC_2632         	130.3576799822	19.9435692142			
130.4239127048	19.832613123	130.4237467555	19.832560169	6.61396140060387E+017	205.8596077516	32.8275275298	5.3903	-36.257	-12.299	342	17.490414	2.76446	1	NGC_2632         	130.4239127049	19.832613123			
130.3909634904	19.9690896439	130.39079754	19.9690302704	6.61401225301656E+017	205.694404052	32.8453136753	5.4173	-36.226	-13.79	363	11.508884	0.945519	1	NGC_2632         	130.3909634905	19.9690896439			
130.3700501339	19.9755912573	130.3698830404	19.9755310485	6.6140201557564E+017	205.6791143651	32.829077644	4.999	-36.474	-13.984	357	15.765918	2.55857	1	NGC_2632         	130.3700501339	19.9755912573			
130.358438539	19.9875200809	130.3582678501	19.9874621023	6.61402084295116E+017	205.6613231694	32.8229134642	5.3561	-37.256	-13.466	348	16.857738	2.821375	1	NGC_2632         	130.358438539	19.9875200809			
130.9035158068	20.5401164706	130.9033489552	20.5400575018	6.61459774295768E+017	205.2477234901	33.4914516842	5.072	-36.289	-13.696	516	16.353266	2.737163	1	NGC_2632         	130.9035158068	20.5401164706			
130.9037094689	20.5372213064	130.9035356365	20.5371641373	6.61459774295769E+017	205.2510616159	33.4906442195	5.2708	-37.808	-13.278	506	15.356056	2.267646	1	NGC_2632         	130.9037094689	20.5372213064			
130.4972929337	19.74584521	130.4971253593	19.7457945854	6.6134772718903E+017	205.9848742549	32.8624521654	5.3126	-36.632	-11.758	383	15.253603	2.256147	1	NGC_2632         	130.4972929337	19.74584521			
130.5645691013	19.8160090183	130.5643995401	19.8159509666	6.61348517463001E+017	205.9323995209	32.9460487834	5.3451	-37.05	-13.483	427	16.27697	2.612144	1	NGC_2632         	130.5645691013	19.8160090183			
130.8859310178	19.9925172793	130.8857613682	19.9924600413	6.613559348699E+017	205.858103119	33.2904129805	5.691	-37.028	-13.294	466	16.786312	2.828268	1	NGC_2632         	130.8859310178	19.9925172793			
130.5568257126	19.8357431181	130.5566556085	19.8356845454	6.61350750845994E+017	205.9073331901	32.9459957408	5.3835	-37.164	-13.604	440	15.478314	2.308111	1	NGC_2632         	130.5568257126	19.8357431181			
132.001018592	20.4018792825	132.0008371953	20.401819853	6.61591475172494E+017	205.8204947406	34.4136995665	5.4293	-39.488	-13.803	302	17.745138	3.033554	0.9	NGC_2632         	132.001018592	20.4018792825			
132.0982496634	19.8366098265	132.0980757365	19.8365532818	6.61488052360089E+017	206.5023664832	34.3086870082	5.5652	-37.999	-13.133	352	16.569553	2.739658	1	NGC_2632         	132.0982496634	19.8366098266			
132.0053661869	19.8275471568	132.0051971398	19.8274909048	6.61490693763839E+017	206.4766433309	34.2234594418	5.3327	-36.935	-13.065	329	17.4716	2.952272	1	NGC_2632         	132.0053661869	19.8275471568			
130.7104326358	19.9176908265	130.7102640923	19.9176369942	6.61356488922419E+017	205.8746741232	33.1098079055	5.2088	-36.804	-12.503	430	16.354136	2.648008	1	NGC_2632         	130.7104326358	19.9176908265			
130.965893568	19.9136052976	130.9657288161	19.9135482706	6.61342710667274E+017	205.9775921874	33.3340706848	5.365	-35.977	-13.245	492	13.70989	1.642743	1	NGC_2632         	130.965893568	19.9136052976			
131.0885180416	19.9366186939	131.0883415408	19.9365574604	6.61365697332234E+017	205.9989084095	33.4502625342	5.0294	-38.537	-14.222	412	17.248764	2.990164	0.6	NGC_2632         	131.0885180416	19.9366186939			
130.8345766478	20.0793295411	130.8344050753	20.0792715669	6.61383770554619E+017	205.7407977742	33.2746802406	5.0944	-37.427	-13.465	461	17.564	2.906998	1	NGC_2632         	130.8345766478	20.0793295411			
130.3495989489	20.2492151369	130.3494311087	20.2491594576	6.61427063824819E+017	205.3651207152	32.9044812309	5.2845	-36.573	-12.932	336	13.910039	2.003122	1	NGC_2632         	130.3495989489	20.2492151369			
132.3912582007	20.5080871787	132.3910830038	20.5080307372	6.61588004838894E+017	205.8471985644	34.7938179503	5.3977	-38.112	-13.109	330	9.225971	0.540646	1	NGC_2632         	132.3912582007	20.5080871787			
130.063957014	19.9943010275	130.0637944137	19.994247346	6.61323641013705E+017	205.5409381017	32.5653057149	5.3518	-35.489	-12.468	269	8.747283	0.426842	1	NGC_2632         	130.063957014	19.9943010275			
130.3519140426	20.1304161786	130.3517530299	20.1303581398	6.61417305659127E+017	205.499007544	32.866044486	5.2244	-35.112	-13.48	345	15.386737	2.650024	1	NGC_2632         	130.3519140426	20.1304161786			
130.047719995	19.9711347844	130.0475582294	19.9710762504	6.61322060465742E+017	205.5605373903	32.5430162504	5.2065	-35.312	-13.595	268	6.581832	0.026585	1	NGC_2632         	130.047719995	19.9711347844			
131.0485000456	20.2166885348	131.0483299647	20.2166394558	6.61391535855469E+017	205.6678206315	33.5102471057	5.4608	-37.069	-11.399	457	16.95824	3.00718	0.6	NGC_2632         	131.0485000456	20.2166885348			
130.8649759458	19.8279156467	130.8648105597	19.8278635797	6.61340614723243E+017	206.0349619743	33.215541387	5.3617	-36.135	-12.093	480	16.76435	2.845803	1	NGC_2632         	130.8649759458	19.8279156467			
130.4663118125	20.3466464375	130.4661427508	20.3465914427	6.61429675164927E+017	205.300190881	33.0405260908	5.4025	-36.816	-12.773	344	15.654278	2.364832	1	NGC_2632         	130.4663118125	20.3466464375			
131.0716083857	19.8653771412	131.07143917	19.8653241485	6.61362055200029E+017	206.0725985513	33.4109595767	5.3301	-36.963	-12.308	386	13.947892	1.724279	1	NGC_2632         	131.0716083857	19.8653771412			
130.4325681716	20.2268765062	130.4324005023	20.2268164265	6.61424074527578E+017	205.4217114375	32.9700834468	5.5084	-36.541	-13.954	252	10.350761	0.726695	1	NGC_2632         	130.4325681716	20.2268765062			
130.0152645614	19.9165374203	130.015094137	19.9164754333	6.61321304551504E+017	205.6088930843	32.4955818257	5.1641	-37.215	-14.397	205	16.311468	2.850575	1	NGC_2632         	130.0152645614	19.9165374203			
132.2047469263	20.2242597132	132.2045735013	20.2242059455	6.61573608108603E+017	206.1012375444	34.5340677022	5.3675	-37.796	-12.488	357	15.156143	2.194579	1	NGC_2632         	132.2047469263	20.2242597132			
130.4666181585	20.1669867544	130.4664521636	20.1669332752	6.61422837576999E+017	205.5017992104	32.9797422691	5.4114	-36.19	-12.421	390	11.820469	1.02842	1	NGC_2632         	130.4666181585	20.1669867544			
130.4714188327	20.1594395835	130.4712494793	20.1593815921	6.61422764560767E+017	205.5120921731	32.981402542	5.3893	-36.924	-13.469	424	8.466562	0.413331	1	NGC_2632         	130.4714188327	20.1594395836			
130.2241432	19.9989437622	130.2239767003	19.9988838892	6.61413800965827E+017	205.5971066794	32.7082816286	5.1459	-36.339	-13.906	263	16.478537	2.847554	1	NGC_2632         	130.2241432	19.9989437622			
130.4951731596	20.1075261106	130.495009988	20.1074631936	6.61410360695218E+017	205.5793451999	32.9846669747	5.293	-35.588	-14.613	400	12.870566	1.332412	1	NGC_2632         	130.4951731596	20.1075261106			
132.350232444	20.2351276023	132.3500563913	20.2350720564	6.61527600418922E+017	206.1445527169	34.6662852005	5.301	-38.366	-12.901	370	17.549889	3.216549	0.9	NGC_2632         	132.350232444	20.2351276023			
130.8542228291	20.5653730971	130.854055743	20.5653172025	6.61460083533415E+017	205.200614194	33.4564623041	5.3269	-36.334	-12.982	512	14.438608	1.921701	1	NGC_2632         	130.8542228291	20.5653730971			
130.6417867703	19.6034135488	130.6416125987	19.6033536758	6.61331028356267E+017	206.2000594291	32.940924017	5.3152	-38.108	-13.906	411	15.832973	2.701473	1	NGC_2632         	130.6417867703	19.6034135488			
130.0929757072	20.106756854	130.0928103586	20.1067002403	6.61419259867455E+017	205.426636049	32.6294581406	5.417	-36.063	-13.149	176	9.956601	0.662691	1	NGC_2632         	130.0929757072	20.106756854			
130.5645551825	19.6876563816	130.5643869511	19.6875979467	6.61344188136058E+017	206.0759358708	32.9017966614	5.4886	-36.789	-13.572	392	9.772018	0.621973	1	NGC_2632         	130.5645551825	19.6876563816			
130.8268223999	19.5188436796	130.8266598038	19.5187900152	6.61326011834491E+017	206.3666542308	33.0752272893	5.3646	-35.594	-12.464	464	16.358217	2.622776	1	NGC_2632         	130.8268223999	19.5188436796			
130.2248986622	20.0901098538	130.2247292463	20.0900544155	6.61418405170762E+017	205.4955785464	32.7401727767	5.3943	-36.954	-12.876	264	16.5768	2.645213	1	NGC_2632         	130.2248986622	20.0901098538			
130.4320352145	19.962145567	130.431858305	19.9620882773	6.61402423595631E+017	205.7179213211	32.879186763	5.1859	-38.62	-13.306	315	12.108118	1.081764	1	NGC_2632         	130.4320352145	19.962145567			
132.0310583956	19.9164476715	132.0308858648	19.9163914367	6.61492274311844E+017	206.3854694327	34.2764435616	5.1257	-37.675	-13.061	332	17.384491	2.933641	0.9	NGC_2632         	132.0310583956	19.9164476715			
130.4586686164	19.8741732283	130.4584994966	19.8741139624	6.61396754238803E+017	205.8265441015	32.8725123578	5.4319	-36.94	-13.765	399	6.645986	1.109288	1	NGC_2632         	130.4586686164	19.8741732283			
130.6821586496	19.6231575878	130.6819945678	19.6231004919	6.61331131435477E+017	206.193656867	32.9834451294	5.2914	-35.896	-13.261	355	11.830334	1.194401	1	NGC_2632         	130.6821586496	19.6231575878			
130.8243362251	20.5103970182	130.8241594535	20.5103480943	6.61458365546508E+017	205.2513737887	33.4116178945	5.4564	-38.454	-11.363	456	11.611212	1.03207	0.8	NGC_2632         	130.8243362251	20.5103970183			
130.8849429601	19.7438232354	130.8847693952	19.743763018	6.61338858079664E+017	206.1370716585	33.204273038	5.6062	-37.942	-13.986	494	12.092301	1.106805	1	NGC_2632         	130.8849429601	19.7438232354			
130.8027405511	19.5747197627	130.8025740922	19.5746601739	6.61327248785037E+017	206.2947261529	33.0732765932	5.3754	-36.427	-13.84	499	17.411238	2.99266	1	NGC_2632         	130.8027405511	19.5747197627			
130.0633366986	20.0872136791	130.0631733832	20.0871542367	6.61325393360355E+017	205.4371276955	32.596616217	5.4027	-35.624	-13.806	240	16.785547	3.02321	1	NGC_2632         	130.0633366986	20.0872136791			
130.78427986	19.7132061073	130.7841189059	19.7131501696	6.61333708415842E+017	206.1324318327	33.1047832458	5.3655	-35.192	-12.992	449	12.948668	1.348678	1	NGC_2632         	130.78427986	19.7132061073			
130.7779448225	19.7915808652	130.7777815883	19.7915271707	6.61351850357696E+017	206.0421227663	33.1261626364	5.3052	-35.673	-12.471	462	13.235211	1.466561	1	NGC_2632         	130.7779448225	19.7915808652			
130.7522841619	20.3378067427	130.752113544	20.3377449796	6.61438913637806E+017	205.4186140401	33.2898210393	5.432	-37.157	-14.345	430	11.259017	0.896448	1	NGC_2632         	130.7522841619	20.3378067427			
130.3142391446	20.037753888	130.3140711006	20.0376996639	6.61414213282681E+017	205.5882384331	32.8011087031	5.419	-36.667	-12.594	348	13.746807	1.656746	1	NGC_2632         	130.3142391446	20.037753888			
130.2908149389	19.9353429828	130.2906475766	19.9352923323	6.61401431460015E+017	205.6936708145	32.745313816	5.3277	-36.542	-11.764	299	13.206443	1.454368	1	NGC_2632         	130.2908149389	19.9353429828			
130.2938516617	19.9351902081	130.2936808004	19.9351316828	6.61401431460015E+017	205.6950145732	32.7479366659	5.5061	-37.306	-13.593	299	15.723408	2.684536	1	NGC_2632         	130.2938516617	19.9351902081			
130.2247124634	19.9986830247	130.2245470545	19.9986280945	6.61413800965827E+017	205.5976106972	32.7086973552	5.4317	-36.101	-12.758	256	16.606977	2.643519	1	NGC_2632         	130.2247124634	19.9986830247			
130.7178579763	19.8627519443	130.7176848539	19.8627030892	6.61353224747228E+017	205.939131712	33.0975213528	5.3715	-37.817	-11.347	435	15.853858	2.59809	0.8	NGC_2632         	130.7178579763	19.8627519443			
130.02674264	20.0077872085	130.0265794713	20.0077356969	6.61324431287688E+017	205.5116643792	32.5370922267	5.3162	-35.61	-11.964	291	6.135683	1.104796	1	NGC_2632         	130.02674264	20.0077872085			
130.736449385	20.0716941553	130.7362842338	20.0716399183	6.614073756948E+017	205.7118090171	33.1854414278	5.3839	-36.028	-12.597	453	16.728275	2.81066	1	NGC_2632         	130.736449385	20.0716941553			
130.5900586073	20.1816553548	130.5898832711	20.1815935228	6.61412495295817E+017	205.5324200643	33.0936682476	5.2891	-38.223	-14.361	402	9.124775	0.526549	1	NGC_2632         	130.5900586073	20.1816553548			
130.6541682059	20.1421724001	130.6540015999	20.1421163505	6.61408818803811E+017	205.6012026594	33.1368218866	5.3534	-36.329	-13.018	392	13.485536	1.57199	1	NGC_2632         	130.6541682059	20.1421724001			
130.578462039	20.4097432332	130.5782986781	20.409681737	6.61453688325925E+017	205.2718076872	33.1608122228	5.4517	-35.56	-14.283	379	12.156006	1.130758	1	NGC_2632         	130.578462039	20.4097432332			
130.6567335637	19.9885820708	130.6565768383	19.9885288327	6.61358241268944E+017	205.774539668	33.0866685508	5.1079	-34.208	-12.365	424	17.374935	2.973761	0.7	NGC_2632         	130.6567335637	19.9885820708			
130.7948609871	19.5262872484	130.7946965745	19.5262338467	6.61325908755276E+017	206.3458681688	33.0495465741	5.3516	-35.99	-12.403	476	11.598381	0.937915	1	NGC_2632         	130.7948609871	19.5262872484			
131.1698070125	20.19364271	131.1696389845	20.193581554	6.6138799250555E+017	205.7401568859	33.6095377018	5.3891	-36.627	-14.204	400	13.838399	1.699089	1	NGC_2632         	131.1698070125	20.19364271			
132.2779557371	19.6865018663	132.2777877631	19.6864510135	6.61470460174102E+017	206.74321151	34.4164292671	5.2861	-36.733	-11.811	338	11.721272	0.978574	1	NGC_2632         	132.2779557372	19.6865018663			
132.2082724072	20.4433301186	132.2081004318	20.4432761012	6.61598175321464E+017	205.8519227946	34.6106144051	5.2294	-37.427	-12.546	331	15.186316	2.208549	0.9	NGC_2632         	132.2082724072	20.4433301186			
131.1105383274	19.7933148867	131.1103542116	19.7932598015	6.61337247468929E+017	206.1687377652	33.420645029	5.5863	-40.236	-12.794	398	13.588256	1.625951	0.5	NGC_2632         	131.1105383274	19.7933148867			
130.4056979777	20.2102345035	130.4055401814	20.2101790006	6.61424143247274E+017	205.4301322118	32.9407205178	5.1183	-34.393	-12.891	311	17.163666	2.857516	1	NGC_2632         	130.4056979777	20.2102345035			
130.7361656656	20.5116965017	130.7360032903	20.5116361336	6.61458915302263E+017	205.2166462011	33.3343005108	5.3291	-35.322	-14.021	139	17.446798	2.9191	0.9	NGC_2632         	130.7361656657	20.5116965017			
131.975310056	19.7327473399	131.975133896	19.7326944506	6.61485337940766E+017	206.572681486	34.1644981691	5.55	-38.512	-12.284	317	17.623762	3.040888	0.8	NGC_2632         	131.975310056	19.7327473399			
130.456101607	20.0767180764	130.4559310229	20.0766553876	6.614043176781E+017	205.5989194989	32.9396521683	5.0567	-37.212	-14.56	374	15.765182	2.715579	0.6	NGC_2632         	130.456101607	20.0767180764			
131.8401701106	20.6561198275	131.8399906669	20.6560619953	6.61789971381263E+017	205.4691659658	34.3565568902	5.6087	-38.998	-13.432	352	15.142887	2.235213	0.7	NGC_2632         	131.8401701106	20.6561198275			
131.9247602799	20.6448690026	131.9245779278	20.6448121952	6.61787222602192E+017	205.5139204866	34.4274636514	5.3528	-39.633	-13.194	369	16.411106	2.880816	0.9	NGC_2632         	131.9247602799	20.6448690026			
131.8295150083	21.1839352799	131.8293481287	21.1838766728	6.61960739280846E+017	204.8610071271	34.5212358979	5.3303	-36.14	-13.612	380	17.699947	3.005991	1	NGC_2632         	131.8295150083	21.1839352799			
131.3677266902	20.3953910274	131.3675542907	20.3953315635	6.61767843709724E+017	205.5871817609	33.8523869125	5.6012	-37.531	-13.811	393	8.450657	0.381466	1	NGC_2632         	131.3677266902	20.3953910274			
131.3582849906	20.4273935552	131.3581194975	20.427334552	6.61768771422659E+017	205.5473090503	33.8548199211	5.4834	-36.02	-13.704	381	13.66073	1.680433	1	NGC_2632         	131.3582849906	20.4273935552			
131.3583127212	20.4229424538	131.3581491533	20.4228868175	6.61768771422659E+017	205.5523644798	33.8533511915	5.2579	-35.602	-12.922	386	14.147637	1.818473	1	NGC_2632         	131.3583127212	20.4229424538			
131.267614633	20.3577431036	131.2674441492	20.3576849916	6.6176677855784E+017	205.5918156102	33.751345049	5.5421	-37.123	-13.497	402	10.244328	0.691419	1	NGC_2632         	131.267614633	20.3577431036			
131.2806319301	20.3949812871	131.2804612904	20.3949195584	6.61767293953914E+017	205.5545873665	33.7753753554	5.3953	-37.148	-14.337	385	11.718737	0.989238	0.9	NGC_2632         	131.2806319301	20.3949812871			
131.4412143556	20.4947448325	131.4410377767	20.4946845075	6.61775265413201E+017	205.5022860602	33.9506055344	5.5769	-38.416	-14.011	345	15.598496	2.400998	1	NGC_2632         	131.4412143556	20.4947448325			
131.5575629105	20.8569053305	131.5573811873	20.8568459785	6.61855735920428E+017	205.1338693646	34.1738948693	5.6814	-39.441	-13.785	360	13.60524	1.651442	0.6	NGC_2632         	131.5575629105	20.8569053305			
131.5544538441	20.7286863736	131.5542834572	20.7286251487	6.61806086098496E+017	205.278869667	34.1286192926	5.3286	-37.012	-14.22	329	12.613876	1.245251	1	NGC_2632         	131.5544538441	20.7286863736			
131.5835730976	21.0089329378	131.5834008937	21.0088742316	6.61866451862557E+017	204.9700561801	34.2470462123	5.5388	-37.337	-13.635	349	17.97559	3.048542	1	NGC_2632         	131.5835730976	21.0089329378			
131.4491513997	20.7129403152	131.4489774953	20.7128788405	6.61829588159547E+017	205.2572360217	34.0304968339	5.5128	-37.78	-14.278	382	17.238192	2.977417	1	NGC_2632         	131.4491513997	20.7129403152			
131.4009828378	21.2558700995	131.4008083741	21.2558082675	6.61885766331653E+017	204.6204024654	34.1672630497	5.2775	-37.764	-14.361	379	15.589306	2.413918	1	NGC_2632         	131.4009828378	21.2558700995			
131.1782179691	20.9630461943	131.1780490272	20.9629871308	6.61851612751723E+017	204.87149528	33.874657035	5.1113	-36.641	-13.718	377	16.828918	3.024377	1	NGC_2632         	131.1782179691	20.9630461943			
131.0760531452	20.8300986648	131.0758834777	20.8300425032	6.61845840315682E+017	204.9843251465	33.7405122957	5.1602	-36.831	-13.044	414	17.593288	3.062168	1	NGC_2632         	131.0760531452	20.8300986648			
131.0513346875	20.7169204006	131.0511637569	20.7168624695	6.61838281173304E+017	205.1033520307	33.6810106636	5.6928	-37.133	-13.455	454	17.699846	3.129515	0.9	NGC_2632         	131.0513346875	20.7169204006			
131.7088464226	21.0202446725	131.7086701466	21.0201844508	6.61864566373176E+017	205.0037347297	34.3611879299	5.5531	-38.217	-13.987	371	12.734434	1.302082	1	NGC_2632         	131.7088464226	21.0202446725			
131.3111533225	20.9975941782	131.3109785215	20.997533216	6.61872469112953E+017	204.8816535703	34.0032158931	5.3966	-37.903	-14.159	359	9.392725	0.569209	1	NGC_2632         	131.3111533225	20.9975941782			
131.3770498084	20.5901665661	131.3768797562	20.5901089363	6.61779796602532E+017	205.3696612006	33.9259387028	5.4123	-36.973	-13.385	350	9.720362	0.605391	1	NGC_2632         	131.3770498084	20.5901665661			
131.314861823	21.060003298	131.3146909627	21.0599424606	6.61874461977774E+017	204.8119556247	34.0270764875	5.6326	-37.033	-14.13	367	16.350925	2.605865	1	NGC_2632         	131.314861823	21.060003298			
131.4187167821	20.1737976401	131.4185446747	20.1737430414	6.61749048932897E+017	205.8577379752	33.8226260945	5.4839	-37.521	-12.681	397	16.246347	2.592248	1	NGC_2632         	131.4187167821	20.1737976401			
128.2601479152	18.8510912909	128.25999711	18.8510412776	6.62647998471924E+017	206.0972317315	30.5713002039	5.1822	-33.147	-11.616	216	17.253117	2.751223	0.7	NGC_2632         	128.2601479152	18.8510912909			
128.2211823146	18.5081692406	128.2210226744	18.5081138454	6.62603575626986E+017	206.4531891237	30.4135628361	5.3697	-35.16	-12.866	202	15.77016	2.459169	1	NGC_2632         	128.2211823146	18.5081692406			
128.2732330807	18.9301939538	128.2730785128	18.9301404099	6.62655183953995E+017	206.0165593873	30.6111416226	5.3957	-33.958	-12.436	250	15.866408	2.624994	1	NGC_2632         	128.2732330807	18.9301939538			
128.2071658299	18.7017531953	128.2070112536	18.7017007666	6.62633228081184E+017	206.2381730572	30.4709101554	5.2337	-34.006	-12.177	218	12.388916	1.403611	1	NGC_2632         	128.2071658299	18.7017531953			
128.3099965856	19.0767942619	128.3098433301	19.0767395685	6.626615405055E+017	205.8717493554	30.6958805077	5.3476	-33.64	-12.703	264	15.469457	2.2845	1	NGC_2632         	128.3099965856	19.0767942619			
128.4331084507	18.7974648301	128.4329553059	18.7974123627	6.62640615424928E+017	206.2235465718	30.7049579641	5.2153	-33.672	-12.186	247	16.180782	2.542337	1	NGC_2632         	128.4331084507	18.7974648301			
